,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
7277,0.586404,103.292389,2014-04-03,24.0,Kuala Kampar,Pelalawan,Riau
7278,0.687088,102.552299,2014-04-03,41.0,Kuala Kampar,Pelalawan,Riau
7279,0.63873,102.876801,2014-04-03,55.0,Kuala Kampar,Pelalawan,Riau
7280,0.636468,102.82959,2014-04-03,39.0,Kuala Kampar,Pelalawan,Riau
7281,0.42339399999999994,103.210709,2014-04-03,24.0,Kuala Kampar,Pelalawan,Riau
7282,0.337241,102.796127,2014-04-03,41.0,Kuala Kampar,Pelalawan,Riau
7283,0.25316,103.302429,2014-04-03,82.0,Kuala Kampar,Pelalawan,Riau
7284,0.251835,103.31139399999999,2014-04-03,60.0,Kuala Kampar,Pelalawan,Riau
7290,0.483242,102.069313,2014-04-10,22.0,Bunut,Pelalawan,Riau
7298,0.30082,101.710831,2014-04-15,26.0,Langgam,Pelalawan,Riau
7357,0.20792600000000008,102.287178,2014-04-26,51.0,Bunut,Pelalawan,Riau
7361,-0.0257,101.998558,2014-04-26,43.0,Pangkalan Kuras,Pelalawan,Riau
7376,0.249892,102.389801,2015-04-01,19.0,Kuala Kampar,Pelalawan,Riau
7395,-0.16253,102.395676,2015-04-04,30.0,Kuala Kampar,Pelalawan,Riau
7410,-0.15659700000000001,102.406525,2015-04-06,68.0,Kuala Kampar,Pelalawan,Riau
7411,0.10557799999999999,102.802277,2015-04-06,52.0,Kuala Kampar,Pelalawan,Riau
7412,0.200282,102.817871,2015-04-06,34.0,Kuala Kampar,Pelalawan,Riau
7413,0.2104550000000001,102.816429,2015-04-06,27.0,Kuala Kampar,Pelalawan,Riau
7414,0.308744,103.007912,2015-04-06,48.0,Kuala Kampar,Pelalawan,Riau
7415,0.319342,102.29426600000001,2015-04-06,6.0,Bunut,Pelalawan,Riau
7416,0.62036,102.833946,2015-04-06,25.0,Bunut,Pelalawan,Riau
7417,0.652196,102.91095,2015-04-06,41.0,Bunut,Pelalawan,Riau
7418,0.662235,102.9095,2015-04-06,36.0,Bunut,Pelalawan,Riau
7419,0.6523100000000001,102.84105699999999,2015-04-06,48.0,Bunut,Pelalawan,Riau
7420,0.6506460000000001,102.82958199999999,2015-04-06,74.0,Bunut,Pelalawan,Riau
7421,0.735316,102.293625,2015-04-06,63.0,Bunut,Pelalawan,Riau
