,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
21308,0.47308167815200003,100.626831055,2019-07-13,42.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
21309,0.47308167815200003,100.626831055,2019-07-13,42.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
21346,-0.136361673474,101.16276550299999,2019-07-16,77.0,Kampar Kiri,Kab. Kampar,Riau
21347,-0.138354435563,101.149208069,2019-07-16,65.0,Kampar Kiri,Kab. Kampar,Riau
21413,0.418916732073,101.08708953899999,2019-07-20,63.0,Kampar Utara,Kab. Kampar,Riau
21431,-0.158613,101.11399999999999,2019-07-21,96.0,Kampar Kiri,Kab. Kampar,Riau
21482,0.168642148376,101.10887146,2019-07-23,56.0,Bangkinang,Kab. Kampar,Riau
21590,0.666822195053,101.216720581,2019-07-27,68.0,Tapung,Kab. Kampar,Riau
21765,0.566222369671,101.303649902,2019-07-29,80.0,Tapung,Kab. Kampar,Riau
21803,0.57070965,101.30884552,2019-07-29,35.0,Tapung,Kab. Kampar,Riau
21866,0.672764599323,101.229469299,2019-07-30,65.0,Tapung,Kab. Kampar,Riau
21998,0.0731994,100.961,2019-07-31,85.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
22032,0.64972949028,101.302474976,2019-07-31,86.0,Tapung Hilir,Kab. Kampar,Riau
22054,0.649144768715,101.303199768,2019-07-31,61.0,Tapung Hilir,Kab. Kampar,Riau
24286,-0.204349130392,101.187362671,2017-06-03,65.0,Kampar Kiri,Kab. Kampar,Riau
24448,0.552445888519,100.951873779,2017-06-21,15.0,Tapung,Kab. Kampar,Riau
24529,0.092079,101.508339,2018-06-06,14.0,Kampar Kiri Hilir,Kab. Kampar,Riau
24554,0.0982182696462,101.46696472200001,2018-06-06,44.0,Kampar Kiri Hilir,Kab. Kampar,Riau
24589,-0.020917834714099998,101.103523254,2018-06-20,60.0,Kampar Kiri,Kab. Kampar,Riau
24774,-0.20185896754299998,101.19679260299999,2019-06-25,73.0,Kampar Kiri,Kab. Kampar,Riau
24776,-0.20185896754299998,101.19679260299999,2019-06-25,73.0,Kampar Kiri,Kab. Kampar,Riau
24857,0.108999937773,100.85279846200001,2019-06-30,57.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
31292,0.452784,100.6408,2018-03-02,61.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
31295,-0.0780421122909,101.391319275,2018-03-04,67.0,Gunung Sahilan,Kab. Kampar,Riau
31402,0.506501793861,100.94393158,2018-03-31,46.0,Tapung,Kab. Kampar,Riau
31404,0.235421255231,100.63465881299999,2018-03-31,76.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
31457,0.235421,100.634659,2018-03-03,77.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
31459,0.437978,100.489586,2018-03-16,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
31468,0.605403,100.912407,2018-03-12,63.0,Tapung,Kab. Kampar,Riau
31494,0.605403,100.912407,2018-03-14,63.0,Tapung,Kab. Kampar,Riau
31517,0.605403,100.912407,2018-03-07,63.0,Tapung,Kab. Kampar,Riau
31557,0.605403,100.912407,2018-03-19,63.0,Tapung,Kab. Kampar,Riau
31579,0.605403,100.912407,2018-03-09,50.0,Tapung,Kab. Kampar,Riau
31592,0.605403,100.912407,2018-03-14,63.0,Tapung,Kab. Kampar,Riau
32070,-0.0438303723931,100.884277344,2019-03-17,80.0,Kampar Kiri Hulu,Kab. Kampar,Riau
32071,0.0533079989254,101.44546508799999,2019-03-17,42.0,Kampar Kiri Hilir,Kab. Kampar,Riau
32312,-0.0397380925715,101.044578552,2019-03-19,60.0,Kampar Kiri,Kab. Kampar,Riau
32333,0.22735401988,100.637657166,2019-03-19,67.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
32351,0.79126316309,101.133300781,2019-03-19,50.0,Tapung Hilir,Kab. Kampar,Riau
32697,0.673816502094,101.25202179,2019-03-25,66.0,Tapung,Kab. Kampar,Riau
33664,0.0697622969747,101.339286804,2017-05-27,48.0,Kampar Kiri Tengah,Kab. Kampar,Riau
33665,0.048739522695500005,100.95645141600001,2017-05-27,71.0,Kampar Kiri,Kab. Kampar,Riau
33740,0.32693099999999997,101.189064,2018-05-05,62.0,Kampar Timur,Kab. Kampar,Riau
33795,0.448329,100.653648,2018-05-09,63.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
33796,0.44704499999999997,100.644623,2018-05-09,80.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
33810,-0.135819,100.98485600000001,2018-05-12,70.0,Kampar Kiri Hulu,Kab. Kampar,Riau
33811,-0.137127,100.975739,2018-05-12,62.0,Kampar Kiri Hulu,Kab. Kampar,Riau
33942,0.676011562347,101.260856628,2019-05-04,62.0,Tapung,Kab. Kampar,Riau
33976,0.536279797554,101.28819274899999,2019-05-06,51.0,Tapung,Kab. Kampar,Riau
33979,0.08987428,101.54266357,2019-05-04,69.0,Kampar Kiri Hilir,Kab. Kampar,Riau
