,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
994,2.19374,100.963,2018-08-18,76.0,Sinaboi,Rokan Hilir,Riau
995,2.19218,100.86200000000001,2018-08-18,71.0,Bangko,Rokan Hilir,Riau
996,2.1911099999999997,100.855,2018-08-18,95.0,Bangko,Rokan Hilir,Riau
997,2.19887,100.861,2018-08-18,39.0,Bangko,Rokan Hilir,Riau
998,2.2839,100.354,2018-08-18,67.0,Pasir Limau Kapas,Rokan Hilir,Riau
999,2.28285,100.34700000000001,2018-08-18,92.0,Pasir Limau Kapas,Rokan Hilir,Riau
1000,2.3472,100.324,2018-08-18,46.0,Pasir Limau Kapas,Rokan Hilir,Riau
1013,2.02146,100.51,2018-08-19,81.0,Kubu,Rokan Hilir,Riau
1014,2.01555,100.473,2018-08-19,73.0,Kubu,Rokan Hilir,Riau
1015,2.06963,100.416,2018-08-19,96.0,Pasir Limau Kapas,Rokan Hilir,Riau
1016,2.07152,100.37700000000001,2018-08-19,78.0,Pasir Limau Kapas,Rokan Hilir,Riau
1017,2.1537,100.865,2018-08-19,45.0,Bangko,Rokan Hilir,Riau
1018,2.19271,100.96,2018-08-19,32.0,Sinaboi,Rokan Hilir,Riau
1019,2.2406599999999997,100.926,2018-08-19,44.0,Sinaboi,Rokan Hilir,Riau
1020,2.2829099999999998,100.348,2018-08-19,41.0,Pasir Limau Kapas,Rokan Hilir,Riau
1021,2.31193,100.346,2018-08-19,90.0,Pasir Limau Kapas,Rokan Hilir,Riau
1022,2.31964,100.345,2018-08-19,82.0,Pasir Limau Kapas,Rokan Hilir,Riau
1072,1.4027,100.959,2018-08-20,78.0,Rantau Kopar,Rokan Hilir,Riau
1073,1.41856,100.925,2018-08-20,36.0,Tanah Putih,Rokan Hilir,Riau
1089,1.71691,101.212,2018-08-21,78.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1090,1.7095200000000002,101.211,2018-08-21,92.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1097,1.7185,101.208,2018-08-22,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1098,1.70839,101.20700000000001,2018-08-22,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1099,1.7066400000000002,101.21799999999999,2018-08-22,59.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1118,1.729366,101.218063,2018-08-23,46.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1120,1.720164,101.201324,2018-08-23,67.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1121,1.717915,101.21639300000001,2018-08-23,92.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1123,1.7087259999999995,101.19965400000001,2018-08-23,83.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1124,1.706463,101.214722,2018-08-23,95.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1125,1.704192,101.229851,2018-08-23,92.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1140,1.891027,100.798721,2018-08-24,55.0,Bangko Pusako,Rokan Hilir,Riau
1141,1.7245150000000002,101.207474,2018-08-24,61.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1143,1.708611,101.205315,2018-08-24,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1145,1.688223,101.234879,2018-08-24,88.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1149,1.83443,100.815,2018-08-24,26.0,Bangko Pusako,Rokan Hilir,Riau
1150,1.82975,100.73700000000001,2018-08-24,96.0,Bangko Pusako,Rokan Hilir,Riau
1177,2.176229,100.871864,2018-08-25,52.0,Bangko,Rokan Hilir,Riau
1180,1.68868,101.24,2018-08-25,85.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1182,1.69628,101.23,2018-08-25,81.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1184,1.88399,100.81299999999999,2018-08-25,46.0,Bangko Pusako,Rokan Hilir,Riau
1185,1.88618,100.805,2018-08-25,71.0,Bangko Pusako,Rokan Hilir,Riau
1187,2.08664,100.414,2018-08-25,91.0,Pasir Limau Kapas,Rokan Hilir,Riau
1193,1.691473,101.222572,2018-08-25,38.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1194,1.7061509999999998,101.22049,2018-08-25,66.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1195,1.7023700000000002,101.194244,2018-08-25,99.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1196,2.074052,100.409775,2018-08-25,62.0,Pasir Limau Kapas,Rokan Hilir,Riau
