,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
13265,0.9869100000000001,102.400314,2016-02-27,44.0,Merbau,Kepulauan Meranti,Riau
13286,0.9940760000000001,102.965012,2016-02-29,30.0,Tebing Tinggi,Kepulauan Meranti,Riau
13376,1.39467,102.249,2017-02-20,79.0,Merbau,Kepulauan Meranti,Riau
13573,0.884965,102.801,2018-02-12,50.0,Tebing Tinggi,Kepulauan Meranti,Riau
13574,0.8690469999999999,102.788,2018-02-12,84.0,Tebing Tinggi,Kepulauan Meranti,Riau
13575,0.8675719999999999,102.79700000000001,2018-02-12,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
13632,0.858592,102.803,2018-02-13,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
13633,0.857455,102.796,2018-02-13,94.0,Tebing Tinggi,Kepulauan Meranti,Riau
13634,0.856402,102.789,2018-02-13,73.0,Tebing Tinggi,Kepulauan Meranti,Riau
13635,0.866302,102.809,2018-02-13,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
13636,0.8719100000000001,102.801,2018-02-13,81.0,Tebing Tinggi,Kepulauan Meranti,Riau
13637,0.870761,102.794,2018-02-13,76.0,Tebing Tinggi,Kepulauan Meranti,Riau
13638,0.8697090000000001,102.787,2018-02-13,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
13732,0.9690190000000001,103.085,2018-02-15,54.0,Rangsang,Kepulauan Meranti,Riau
13733,0.8926940000000001,102.79799999999999,2018-02-15,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
13736,0.8749680000000001,102.781,2018-02-15,81.0,Tebing Tinggi,Kepulauan Meranti,Riau
13737,0.8672540000000001,102.787,2018-02-15,13.0,Tebing Tinggi,Kepulauan Meranti,Riau
13738,0.8640059999999999,102.80799999999999,2018-02-15,28.0,Tebing Tinggi,Kepulauan Meranti,Riau
13781,1.03013,102.99,2018-02-19,38.0,Rangsang,Kepulauan Meranti,Riau
13880,0.8883120000000001,102.804,2018-02-28,76.0,Tebing Tinggi,Kepulauan Meranti,Riau
14799,1.113823,102.81450699999999,2014-01-20,54.0,Rangsang Barat,Kepulauan Meranti,Riau
14800,-2.0,119.295654,2014-01-21,70.0,Rangsang Barat,Kepulauan Meranti,Riau
14801,-2.004114,115.91561899999999,2014-01-21,61.0,Rangsang Barat,Kepulauan Meranti,Riau
14827,1.030485,103.00705699999999,2014-01-27,59.0,Tebing Tinggi,Kepulauan Meranti,Riau
14828,1.135206,102.388954,2014-01-27,65.0,Tebing Tinggi,Kepulauan Meranti,Riau
15046,0.98295,102.97845500000001,2016-01-05,30.0,Tebing Tinggi,Kepulauan Meranti,Riau
15080,1.009762,103.019287,2016-01-17,15.0,Tebing Tinggi,Kepulauan Meranti,Riau
15083,0.987925,103.06504100000001,2016-01-05,28.0,Tebing Tinggi,Kepulauan Meranti,Riau
15086,0.987925,103.06504100000001,2016-01-05,28.0,Tebing Tinggi,Kepulauan Meranti,Riau
15091,0.986276,102.98188,2016-01-06,49.0,Tebing Tinggi,Kepulauan Meranti,Riau
15092,0.9832,103.00241899999999,2016-01-06,41.0,Tebing Tinggi,Kepulauan Meranti,Riau
15102,0.986276,102.98188,2016-01-06,49.0,Tebing Tinggi,Kepulauan Meranti,Riau
15103,0.9832,103.00241899999999,2016-01-06,41.0,Tebing Tinggi,Kepulauan Meranti,Riau
15155,0.996192,103.04856099999999,2016-01-17,39.0,Tebing Tinggi,Kepulauan Meranti,Riau
15157,0.996192,103.04856099999999,2016-01-17,39.0,Tebing Tinggi,Kepulauan Meranti,Riau
15165,0.989389,103.05504599999999,2016-01-19,31.0,Tebing Tinggi,Kepulauan Meranti,Riau
15169,0.989389,103.05504599999999,2016-01-19,31.0,Tebing Tinggi,Kepulauan Meranti,Riau
15175,1.36156,102.238,2016-01-06,35.0,Merbau,Kepulauan Meranti,Riau
15184,1.0060200000000001,103.01899999999999,2016-01-08,42.0,Tebing Tinggi,Kepulauan Meranti,Riau
15187,1.36677,102.243,2016-01-08,39.0,Merbau,Kepulauan Meranti,Riau
15188,1.39323,102.24700000000001,2016-01-08,70.0,Merbau,Kepulauan Meranti,Riau
15299,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15300,-6.0,106.83200000000001,2016-01-29,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
15302,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15303,-6.0,106.83200000000001,2016-01-29,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
15305,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15307,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15308,-6.0,106.83200000000001,2016-01-29,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
15310,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15312,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15313,-6.0,106.83200000000001,2016-01-29,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
15315,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15317,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15322,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15325,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15326,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15327,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15328,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15329,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15330,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15331,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15332,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15333,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15334,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
15335,0.9956959999999999,103.04799999999999,2016-01-30,17.0,Tebing Tinggi,Kepulauan Meranti,Riau
17825,0.9787459999999999,103.004189,2015-07-06,55.0,Tebing Tinggi,Kepulauan Meranti,Riau
18085,0.979915,102.993462,2015-07-20,20.0,Tebing Tinggi,Kepulauan Meranti,Riau
18086,-9.88395,120.064522,2015-07-21,55.0,Tebing Tinggi,Kepulauan Meranti,Riau
18087,-9.746325,119.80336799999999,2015-07-21,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
18088,-9.522952,119.863487,2015-07-21,68.0,Tebing Tinggi,Kepulauan Meranti,Riau
18333,0.978402,103.002022,2015-07-22,59.0,Tebing Tinggi,Kepulauan Meranti,Riau
18334,0.992102,102.172203,2015-07-22,51.0,Tebing Tinggi,Kepulauan Meranti,Riau
18335,-1.1178620000000001,114.481682,2015-07-22,39.0,Tebing Tinggi,Kepulauan Meranti,Riau
18443,0.917222,103.117592,2015-07-25,40.0,Tebing Tinggi,Kepulauan Meranti,Riau
19909,0.975575,102.99601700000001,2015-07-30,40.0,Tebing Tinggi,Kepulauan Meranti,Riau
19946,0.6939850000000001,103.01617399999999,2016-07-01,78.0,Tebing Tinggi,Kepulauan Meranti,Riau
20013,0.695409,103.015877,2016-07-03,74.0,Tebing Tinggi,Kepulauan Meranti,Riau
20023,0.696017,103.015,2016-07-03,63.0,Tebing Tinggi,Kepulauan Meranti,Riau
20047,0.6914520000000001,103.011749,2016-07-04,58.0,Tebing Tinggi,Kepulauan Meranti,Riau
20262,1.384958,102.243256,2016-07-11,50.0,Merbau,Kepulauan Meranti,Riau
20305,1.39162,102.244,2016-07-12,39.0,Merbau,Kepulauan Meranti,Riau
20571,1.06295,102.265,2017-07-27,80.0,Merbau,Kepulauan Meranti,Riau
20662,0.8907129999999999,103.02799999999999,2017-07-31,100.0,Rangsang,Kepulauan Meranti,Riau
20665,0.994302,102.906,2017-07-31,51.0,Rangsang,Kepulauan Meranti,Riau
20668,0.9931530000000001,102.899,2017-07-31,85.0,Rangsang,Kepulauan Meranti,Riau
20918,0.920853,103.068,2018-07-23,94.0,Rangsang,Kepulauan Meranti,Riau
22646,1.089214,102.852654,2014-06-24,81.0,Rangsang Barat,Kepulauan Meranti,Riau
22647,1.089864,102.845505,2014-06-24,81.0,Rangsang Barat,Kepulauan Meranti,Riau
22648,1.0825930000000001,102.171066,2014-06-24,67.0,Rangsang Barat,Kepulauan Meranti,Riau
23386,0.97057,102.999153,2015-06-27,52.0,Tebing Tinggi,Kepulauan Meranti,Riau
23387,1.0760319999999999,102.03183,2015-06-27,65.0,Tebing Tinggi,Kepulauan Meranti,Riau
23437,0.9743459999999999,103.012688,2015-06-28,43.0,Tebing Tinggi,Kepulauan Meranti,Riau
23438,0.972189,102.997795,2015-06-28,56.0,Tebing Tinggi,Kepulauan Meranti,Riau
23519,0.9804370000000001,102.989525,2015-06-30,48.0,Tebing Tinggi,Kepulauan Meranti,Riau
23632,0.975057,103.007072,2015-06-29,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
23647,0.979658,103.002434,2015-06-30,18.0,Tebing Tinggi,Kepulauan Meranti,Riau
23648,0.9777950000000001,103.014809,2015-06-30,32.0,Tebing Tinggi,Kepulauan Meranti,Riau
24006,0.9915299999999999,103.02439100000001,2016-06-02,50.0,Tebing Tinggi,Kepulauan Meranti,Riau
24007,0.9905280000000001,102.96936,2016-06-02,48.0,Tebing Tinggi,Kepulauan Meranti,Riau
24012,0.9905280000000001,102.96936,2016-06-02,51.0,Tebing Tinggi,Kepulauan Meranti,Riau
24022,1.013491,102.441055,2016-06-02,77.0,Merbau,Kepulauan Meranti,Riau
24051,1.00013,102.98262,2016-06-07,41.0,Tebing Tinggi,Kepulauan Meranti,Riau
24052,0.990815,102.96513399999999,2016-06-07,33.0,Tebing Tinggi,Kepulauan Meranti,Riau
24100,1.363049,102.239609,2016-06-09,54.0,Merbau,Kepulauan Meranti,Riau
24181,1.3590200000000001,102.238,2016-06-21,45.0,Merbau,Kepulauan Meranti,Riau
24182,1.39015,102.245,2016-06-21,41.0,Merbau,Kepulauan Meranti,Riau
24205,0.857663,103.06205,2016-06-23,65.0,Rangsang,Kepulauan Meranti,Riau
24273,1.393915,102.247345,2016-06-30,40.0,Merbau,Kepulauan Meranti,Riau
24281,0.698276,103.01899999999999,2016-06-30,50.0,Tebing Tinggi,Kepulauan Meranti,Riau
24349,0.799822,102.619,2017-06-08,74.0,Tebing Tinggi,Kepulauan Meranti,Riau
24350,0.807191,102.62,2017-06-08,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
24880,1.0840670000000001,102.907951,2014-03-04,58.0,Tebing Tinggi,Kepulauan Meranti,Riau
24881,1.071358,102.904785,2014-03-04,30.0,Tebing Tinggi,Kepulauan Meranti,Riau
24882,1.0497239999999999,102.320915,2014-03-04,25.0,Tebing Tinggi,Kepulauan Meranti,Riau
24883,1.054632,102.168495,2014-03-04,72.0,Tebing Tinggi,Kepulauan Meranti,Riau
24884,1.3989639999999999,104.14402,2014-03-04,36.0,Tebing Tinggi,Kepulauan Meranti,Riau
24885,3.8305860000000003,108.316185,2014-03-04,52.0,Tebing Tinggi,Kepulauan Meranti,Riau
24886,3.8228989999999996,108.26271100000001,2014-03-04,72.0,Tebing Tinggi,Kepulauan Meranti,Riau
24887,3.839532,108.31489599999999,2014-03-04,84.0,Tebing Tinggi,Kepulauan Meranti,Riau
24888,3.8382519999999998,108.30598400000001,2014-03-04,76.0,Tebing Tinggi,Kepulauan Meranti,Riau
24889,3.833129,108.270325,2014-03-04,88.0,Tebing Tinggi,Kepulauan Meranti,Riau
24890,3.8318470000000002,108.26141399999999,2014-03-04,94.0,Tebing Tinggi,Kepulauan Meranti,Riau
24891,3.8420769999999997,108.269028,2014-03-04,87.0,Tebing Tinggi,Kepulauan Meranti,Riau
24892,3.840796,108.260117,2014-03-04,81.0,Tebing Tinggi,Kepulauan Meranti,Riau
24893,3.858693,108.25752299999999,2014-03-04,57.0,Tebing Tinggi,Kepulauan Meranti,Riau
24894,3.8676410000000003,108.256226,2014-03-04,87.0,Tebing Tinggi,Kepulauan Meranti,Riau
24908,1.0571110000000001,102.98893000000001,2014-03-05,71.0,Tebing Tinggi,Kepulauan Meranti,Riau
24909,1.0550110000000001,102.974274,2014-03-05,75.0,Tebing Tinggi,Kepulauan Meranti,Riau
24910,1.080389,102.910927,2014-03-05,82.0,Tebing Tinggi,Kepulauan Meranti,Riau
24911,1.080271,102.90422099999999,2014-03-05,42.0,Tebing Tinggi,Kepulauan Meranti,Riau
24912,1.110952,102.797073,2014-03-05,84.0,Rangsang Barat,Kepulauan Meranti,Riau
24913,1.059136,102.35588800000001,2014-03-05,37.0,Rangsang Barat,Kepulauan Meranti,Riau
24961,0.994664,103.018837,2014-03-06,49.0,Tebing Tinggi,Kepulauan Meranti,Riau
24962,0.8858229999999999,102.46601899999999,2014-03-06,45.0,Tebing Tinggi,Kepulauan Meranti,Riau
24963,0.86306,102.319313,2014-03-06,42.0,Tebing Tinggi,Kepulauan Meranti,Riau
24964,1.003005,103.0103,2014-03-06,65.0,Tebing Tinggi,Kepulauan Meranti,Riau
24965,0.982849,102.877945,2014-03-06,26.0,Tebing Tinggi,Kepulauan Meranti,Riau
24966,1.068783,102.899162,2014-03-06,33.0,Tebing Tinggi,Kepulauan Meranti,Riau
24967,1.084959,102.896774,2014-03-06,71.0,Tebing Tinggi,Kepulauan Meranti,Riau
24968,1.0807579999999999,102.926979,2014-03-06,54.0,Tebing Tinggi,Kepulauan Meranti,Riau
24969,1.0756860000000001,102.89373,2014-03-06,81.0,Tebing Tinggi,Kepulauan Meranti,Riau
24970,1.069709,102.168968,2014-03-06,25.0,Tebing Tinggi,Kepulauan Meranti,Riau
24971,1.072845,102.161186,2014-03-06,18.0,Tebing Tinggi,Kepulauan Meranti,Riau
24972,1.1636440000000001,102.185997,2014-03-06,31.0,Tebing Tinggi,Kepulauan Meranti,Riau
24973,1.166159,102.181557,2014-03-06,44.0,Tebing Tinggi,Kepulauan Meranti,Riau
24974,1.305771,102.03630799999999,2014-03-06,51.0,Tebing Tinggi,Kepulauan Meranti,Riau
25075,1.0029430000000001,103.010582,2014-03-07,74.0,Tebing Tinggi,Kepulauan Meranti,Riau
25077,1.003968,102.951996,2014-03-07,23.0,Tebing Tinggi,Kepulauan Meranti,Riau
25078,0.991683,102.866623,2014-03-07,94.0,Tebing Tinggi,Kepulauan Meranti,Riau
25337,0.9278059999999999,103.079201,2014-03-09,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
25338,1.04846,103.85605600000001,2014-03-09,78.0,Tebing Tinggi,Kepulauan Meranti,Riau
25339,1.057452,103.854759,2014-03-09,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
25340,1.056166,103.845772,2014-03-09,59.0,Tebing Tinggi,Kepulauan Meranti,Riau
25341,0.8337389999999999,102.289192,2014-03-09,87.0,Tebing Tinggi,Kepulauan Meranti,Riau
25342,0.903758,102.71311999999999,2014-03-09,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
25343,0.877343,102.527527,2014-03-09,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
25344,0.896069,102.489113,2014-03-09,72.0,Tebing Tinggi,Kepulauan Meranti,Riau
25345,0.902601,102.467949,2014-03-09,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
25346,0.9805530000000001,102.94081899999999,2014-03-09,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
25347,0.98841,102.93001600000001,2014-03-09,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
25348,1.0098479999999999,103.01374100000001,2014-03-09,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
25349,1.01769,103.002975,2014-03-09,15.0,Tebing Tinggi,Kepulauan Meranti,Riau
25350,1.0163389999999999,102.993546,2014-03-09,87.0,Tebing Tinggi,Kepulauan Meranti,Riau
25351,1.0082149999999999,102.936829,2014-03-09,40.0,Tebing Tinggi,Kepulauan Meranti,Riau
25352,0.910116,102.25202900000001,2014-03-09,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
25353,0.9745229999999999,102.568123,2014-03-09,59.0,Tebing Tinggi,Kepulauan Meranti,Riau
25354,0.92337,102.20859499999999,2014-03-09,88.0,Tebing Tinggi,Kepulauan Meranti,Riau
25365,1.108315,102.857506,2014-03-09,77.0,Rangsang Barat,Kepulauan Meranti,Riau
25366,1.047034,102.394165,2014-03-09,38.0,Rangsang Barat,Kepulauan Meranti,Riau
25367,1.045572,102.38421600000001,2014-03-09,85.0,Rangsang Barat,Kepulauan Meranti,Riau
25440,0.9632379999999999,103.08309200000001,2014-03-11,52.0,Tebing Tinggi,Kepulauan Meranti,Riau
25441,0.90753,102.691383,2014-03-11,94.0,Tebing Tinggi,Kepulauan Meranti,Riau
25442,0.9053899999999999,102.676338,2014-03-11,52.0,Tebing Tinggi,Kepulauan Meranti,Riau
25443,0.892459,102.58541899999999,2014-03-11,58.0,Tebing Tinggi,Kepulauan Meranti,Riau
25444,0.8858950000000001,102.539261,2014-03-11,79.0,Tebing Tinggi,Kepulauan Meranti,Riau
25445,0.883699,102.523827,2014-03-11,97.0,Tebing Tinggi,Kepulauan Meranti,Riau
25446,0.881496,102.50833100000001,2014-03-11,92.0,Tebing Tinggi,Kepulauan Meranti,Riau
25447,0.877072,102.477226,2014-03-11,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
25448,1.0864209999999999,103.974503,2014-03-11,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
25449,1.084608,103.96236400000001,2014-03-11,57.0,Tebing Tinggi,Kepulauan Meranti,Riau
25450,0.9134469999999999,102.82177,2014-03-11,83.0,Tebing Tinggi,Kepulauan Meranti,Riau
25451,0.9112299999999999,102.807076,2014-03-11,77.0,Tebing Tinggi,Kepulauan Meranti,Riau
25452,0.868043,102.521011,2014-03-11,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
25453,0.8657030000000001,102.505531,2014-03-11,85.0,Tebing Tinggi,Kepulauan Meranti,Riau
25454,0.8322229999999999,102.28421,2014-03-11,83.0,Tebing Tinggi,Kepulauan Meranti,Riau
25455,0.963326,103.077843,2014-03-11,41.0,Tebing Tinggi,Kepulauan Meranti,Riau
25456,0.904731,102.686646,2014-03-11,97.0,Tebing Tinggi,Kepulauan Meranti,Riau
25457,0.888854,102.580826,2014-03-11,72.0,Tebing Tinggi,Kepulauan Meranti,Riau
25458,0.881935,102.53473699999999,2014-03-11,75.0,Tebing Tinggi,Kepulauan Meranti,Riau
25459,0.879619,102.51931,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
25460,0.877296,102.503845,2014-03-11,89.0,Tebing Tinggi,Kepulauan Meranti,Riau
25461,0.9666020000000001,102.947075,2014-03-11,98.0,Tebing Tinggi,Kepulauan Meranti,Riau
25462,0.9004840000000001,102.50048100000001,2014-03-11,88.0,Tebing Tinggi,Kepulauan Meranti,Riau
25463,0.8958709999999999,102.46936,2014-03-11,37.0,Tebing Tinggi,Kepulauan Meranti,Riau
25464,0.8723879999999999,102.31102,2014-03-11,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
25466,0.9777819999999999,102.945465,2014-03-11,88.0,Tebing Tinggi,Kepulauan Meranti,Riau
25467,0.975675,102.931129,2014-03-11,26.0,Tebing Tinggi,Kepulauan Meranti,Riau
25468,0.907483,102.467598,2014-03-11,44.0,Tebing Tinggi,Kepulauan Meranti,Riau
25473,1.064499,102.98419200000001,2014-03-11,82.0,Tebing Tinggi,Kepulauan Meranti,Riau
25474,0.980618,102.337379,2014-03-11,46.0,Tebing Tinggi,Kepulauan Meranti,Riau
26130,1.069711,102.982452,2014-03-11,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
26131,1.068397,102.991386,2014-03-11,69.0,Tebing Tinggi,Kepulauan Meranti,Riau
26132,1.071249,102.909775,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26133,1.069936,102.91869399999999,2014-03-11,88.0,Tebing Tinggi,Kepulauan Meranti,Riau
26141,1.036449,102.959457,2014-03-11,74.0,Tebing Tinggi,Kepulauan Meranti,Riau
26142,1.035132,102.968384,2014-03-11,63.0,Tebing Tinggi,Kepulauan Meranti,Riau
26143,1.0208840000000001,103.00282299999999,2014-03-11,60.0,Tebing Tinggi,Kepulauan Meranti,Riau
26144,0.837725,104.177094,2014-03-11,73.0,Tebing Tinggi,Kepulauan Meranti,Riau
26145,0.836317,104.18656899999999,2014-03-11,61.0,Tebing Tinggi,Kepulauan Meranti,Riau
26149,0.9963209999999999,103.04496,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26150,0.9949969999999999,103.05390899999999,2014-03-11,73.0,Tebing Tinggi,Kepulauan Meranti,Riau
26156,0.983701,102.93697399999999,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26157,0.9613510000000001,103.088966,2014-03-11,78.0,Tebing Tinggi,Kepulauan Meranti,Riau
26158,1.091539,102.14308199999999,2014-03-11,68.0,Tebing Tinggi,Kepulauan Meranti,Riau
26159,1.058645,102.366112,2014-03-11,13.0,Tebing Tinggi,Kepulauan Meranti,Riau
26160,1.057332,102.375015,2014-03-11,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
26161,0.985231,102.864357,2014-03-11,82.0,Tebing Tinggi,Kepulauan Meranti,Riau
26162,0.9839190000000001,102.87326800000001,2014-03-11,40.0,Tebing Tinggi,Kepulauan Meranti,Riau
26163,0.9747290000000001,102.935692,2014-03-11,99.0,Tebing Tinggi,Kepulauan Meranti,Riau
26164,0.9734149999999999,102.944618,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26165,1.049683,102.36483,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26166,1.048371,102.373734,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26167,1.047059,102.382637,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26168,1.0457459999999998,102.391541,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26169,1.044434,102.400444,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26170,0.964442,102.943336,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26171,0.9631270000000001,102.952263,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26172,1.042033,102.354652,2014-03-11,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
26173,1.040721,102.363556,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26174,1.039409,102.37245899999999,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26175,1.038098,102.38136300000001,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26176,1.034163,102.408066,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26177,1.032852,102.416962,2014-03-11,66.0,Tebing Tinggi,Kepulauan Meranti,Riau
26178,0.8297950000000001,103.7948,2014-03-11,28.0,Tebing Tinggi,Kepulauan Meranti,Riau
26179,1.038318,102.317741,2014-03-11,32.0,Tebing Tinggi,Kepulauan Meranti,Riau
26180,1.0356940000000001,102.33555600000001,2014-03-11,4.0,Tebing Tinggi,Kepulauan Meranti,Riau
26181,1.026515,102.39788100000001,2014-03-11,57.0,Tebing Tinggi,Kepulauan Meranti,Riau
26182,1.025204,102.406784,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
26183,1.0212709999999998,102.433479,2014-03-11,55.0,Tebing Tinggi,Kepulauan Meranti,Riau
26703,1.008166,102.94596899999999,2014-03-23,39.0,Tebing Tinggi,Kepulauan Meranti,Riau
26704,1.006785,102.936386,2014-03-23,59.0,Tebing Tinggi,Kepulauan Meranti,Riau
27319,1.0853389999999998,102.90969100000001,2014-03-27,48.0,Tebing Tinggi,Kepulauan Meranti,Riau
27320,0.99615,102.31378199999999,2014-03-27,50.0,Tebing Tinggi,Kepulauan Meranti,Riau
27321,1.0514059999999998,102.526176,2014-03-27,67.0,Tebing Tinggi,Kepulauan Meranti,Riau
27322,1.110333,102.84790799999999,2014-03-27,58.0,Rangsang Barat,Kepulauan Meranti,Riau
27323,1.065083,102.539589,2014-03-27,30.0,Rangsang Barat,Kepulauan Meranti,Riau
27324,1.062861,102.524467,2014-03-27,89.0,Rangsang Barat,Kepulauan Meranti,Riau
27325,1.098363,102.362633,2014-03-27,72.0,Rangsang Barat,Kepulauan Meranti,Riau
27326,1.094035,102.358109,2014-03-27,73.0,Rangsang Barat,Kepulauan Meranti,Riau
27698,1.107801,102.84474200000001,2014-03-28,77.0,Rangsang Barat,Kepulauan Meranti,Riau
27699,1.355595,102.10498,2014-03-28,85.0,Rangsang Barat,Kepulauan Meranti,Riau
27852,1.052165,102.987091,2014-03-04,58.0,Tebing Tinggi,Kepulauan Meranti,Riau
27959,1.106126,102.86069499999999,2014-03-07,35.0,Tebing Tinggi,Kepulauan Meranti,Riau
27960,1.0786200000000001,102.90525799999999,2014-03-07,33.0,Tebing Tinggi,Kepulauan Meranti,Riau
27961,1.076857,102.91720600000001,2014-03-07,14.0,Tebing Tinggi,Kepulauan Meranti,Riau
27966,1.009635,102.944344,2014-03-07,42.0,Tebing Tinggi,Kepulauan Meranti,Riau
28076,1.1089799999999999,102.857849,2014-03-09,39.0,Rangsang Barat,Kepulauan Meranti,Riau
28077,1.192093,102.04512,2014-03-09,91.0,Rangsang Barat,Kepulauan Meranti,Riau
28078,1.1709200000000002,102.18806500000001,2014-03-09,64.0,Rangsang Barat,Kepulauan Meranti,Riau
28079,1.1831120000000002,102.043839,2014-03-09,62.0,Rangsang Barat,Kepulauan Meranti,Riau
28080,1.181789,102.05278,2014-03-09,68.0,Rangsang Barat,Kepulauan Meranti,Riau
28081,1.161956,102.18678299999999,2014-03-09,51.0,Rangsang Barat,Kepulauan Meranti,Riau
28082,1.12533,102.37248199999999,2014-03-09,55.0,Rangsang Barat,Kepulauan Meranti,Riau
28083,1.1240139999999998,102.381371,2014-03-09,73.0,Rangsang Barat,Kepulauan Meranti,Riau
28084,1.021514,103.01194,2014-03-09,79.0,Tebing Tinggi,Kepulauan Meranti,Riau
28085,1.0201879999999999,103.020882,2014-03-09,83.0,Tebing Tinggi,Kepulauan Meranti,Riau
28086,0.994901,102.944275,2014-03-09,86.0,Tebing Tinggi,Kepulauan Meranti,Riau
28226,1.112124,102.85588800000001,2014-03-11,47.0,Rangsang Barat,Kepulauan Meranti,Riau
28231,0.987574,102.941742,2014-03-11,82.0,Tebing Tinggi,Kepulauan Meranti,Riau
28481,0.967316,103.08120699999999,2014-03-11,93.0,Tebing Tinggi,Kepulauan Meranti,Riau
28482,0.913423,102.70734399999999,2014-03-11,45.0,Tebing Tinggi,Kepulauan Meranti,Riau
28483,0.911834,102.69632,2014-03-11,100.0,Tebing Tinggi,Kepulauan Meranti,Riau
